2 832.9 5.195083 818.1 0.567646 950 0.0
3 844.9 7.430418 867.9 0.737865 950 0.0
4 845.5 4.527693 896.6 1.577621 950 0.0
5 843.6 4.060651 909.7 1.766981 950 0.0
6 841.8 4.91709 925.9 1.449138 950 0.0
7 840.3 2.359378 935.8 0.918937 950 0.0
8 849.7 2.359378 943.3 0.674949 950 0.0
9 859.09 4.198531 949.5 0.849837 950 0.0
10 862.5 3.979112 954.3 1.251666 950 0.0
