1648720554.012134465,4,0.034000
1648720554.034124822,1,0.011000
1648720554.055086261,0,0.000000
1648720554.078316272,0,0.000000
1648720554.098887032,13,0.183000
1648720554.120813967,12,0.119000
1648720554.143319976,4,0.036000
1648720554.165232675,0,0.000000
1648720554.186477696,0,0.014000
1648720554.207989385,0,0.000000
1648720554.230752597,0,0.016000
1648720554.253603723,10,0.114000
1648720554.275803558,3,0.010000
1648720554.296748318,0,0.020000
1648720554.318833928,1,0.012000
1648720554.342135780,1,0.033000
1648720554.363658065,2,0.013000
1648720554.385459150,4,0.047000
1648720554.407240282,7,0.073000
1648720554.429996989,0,0.016000
1648720554.452227468,0,0.000000
1648720554.473593671,1,0.001000
1648720554.496902506,9,0.128000
1648720554.519109742,11,0.075000
1648720554.541709775,5,0.019000
1648720554.561750607,0,0.002000
1648720554.583881111,2,0.020000
1648720554.606780035,7,0.100000
1648720554.629604319,8,0.091000
1648720554.652019676,0,0.000000
1648720554.673255582,0,0.000000
1648720554.695336264,0,0.000000
1648720554.719243327,0,0.004000
1648720554.740839021,1,0.000000
1648720554.763867270,11,0.101000
1648720554.786681288,1,0.005000
1648720554.808482677,0,0.012000
1648720554.831139030,0,0.011000
1648720554.852827737,12,0.105000
1648720554.875059234,4,0.051000
1648720554.897320422,0,0.000000
1648720554.922705488,0,0.000000
1648720554.944504250,0,0.000000
1648720554.967352958,0,0.000000
1648720554.989985445,0,0.000000
1648720555.013218694,0,0.000000
1648720555.036115258,13,0.262000
1648720555.056985319,2,0.025000
1648720555.078921733,0,0.000000
1648720555.098964939,0,0.000000
1648720555.122037279,0,0.001000
1648720555.143923029,0,0.000000
1648720555.165823216,11,0.104000
1648720555.187673862,8,0.055000
1648720555.209597813,3,0.045000
1648720555.232143658,3,0.001000
1648720555.255139977,3,0.011000
1648720555.276227854,0,0.000000
1648720555.298435494,12,0.118000
1648720555.321736033,0,0.001000
1648720555.342484212,1,0.005000
1648720555.365782093,0,0.006000
1648720555.386654116,13,0.219000
1648720555.407951719,5,0.059000
1648720555.430329223,5,0.037000
1648720555.452923887,0,0.000000
1648720555.473093589,0,0.021000
1648720555.495587074,1,0.029000
1648720555.516200933,1,0.007000
1648720555.538179683,0,0.000000
1648720555.560355577,0,0.000000
1648720555.581559071,11,0.099000
1648720555.603117449,11,0.118000
1648720555.625136875,4,0.055000
1648720555.646505298,2,0.001000
1648720555.668539995,0,0.000000
1648720555.690221333,10,0.137000
1648720555.711617815,17,0.172000
1648720555.733742441,2,0.010000
1648720555.756965439,2,0.001000
1648720555.780303256,1,0.001000
1648720555.801819574,7,0.079000
1648720555.824382689,7,0.081000
1648720555.846894773,4,0.046000
1648720555.866734627,1,0.026000
1648720555.889064601,0,0.000000
1648720555.911078116,0,0.000000
1648720555.933770632,0,0.000000
1648720555.956595194,0,0.001000
1648720555.979557922,0,0.006000
1648720556.002242143,0,0.003000
1648720556.025842974,10,0.117000
1648720556.048473915,8,0.111000
1648720556.071059443,6,0.096000
1648720556.093925856,1,0.016000
1648720556.116061319,0,0.001000
1648720556.137677938,2,0.021000
1648720556.159724506,0,0.000000
1648720556.183312175,9,0.083000
1648720556.204708320,13,0.122000
1648720556.227475875,5,0.046000
1648720556.249992421,0,0.000000
1648720556.269944515,2,0.020000
1648720556.293121778,1,0.005000
1648720556.315565858,8,0.080000
1648720556.336596529,2,0.010000
1648720556.359127523,1,0.000000
1648720556.379419423,0,0.000000
1648720556.401983867,8,0.103000
1648720556.423049175,12,0.116000
1648720556.444856332,1,0.041000
1648720556.466531892,2,0.015000
1648720556.490208912,1,0.023000
1648720556.511852419,2,0.038000
1648720556.534242529,0,0.000000
1648720556.556991355,0,0.000000
1648720556.578833434,1,0.013000
1648720556.601982711,0,0.008000
1648720556.627504077,0,0.000000
1648720556.649666184,1,0.000000
1648720556.671163506,9,0.117000
1648720556.693381822,5,0.058000
1648720556.716112933,0,0.000000
1648720556.740177551,14,0.120000
1648720556.762771552,4,0.035000
1648720556.784586780,0,0.000000
1648720556.806064440,2,0.011000
1648720556.828882897,0,0.000000
1648720556.852172724,0,0.000000
1648720556.874783571,6,0.061000
