600 1.0 0.004043 1.0 0.004832
650 1.0 0.005176 0.0 0.004677
700 0.0 0.002444 1.0 0.005766
750 2.0 0.005529 0.0 0.005522
800 1.0 0.005117 1.0 0.006512
850 1.0 0.005463 1.0 0.007352
900 1.0 0.004973 1.0 0.007372
950 2.0 0.006983 1.0 0.008072
1000 207.0 0.73749 1.0 0.009285
